GAME_ID,TEAM_ABBREVIATION,OPP_TEAM_ABBREVIATION,PLUS_MINUS,WL,GAME_DATE,P_W_PCT,PAST_WL,PAST_PTS,P_W-L,PAST_REB,PAST_AST,PAST_STL,PAST_BLK,PAST_TOV,PAST_PF,PAST_FG3_PCT,P_W_PCT_OPP,PAST_WL_OPP,PAST_PTS_OPP,P_W-L_OPP,PAST_REB_OPP,PAST_AST_OPP,PAST_STL_OPP,PAST_BLK_OPP,PAST_TOV_OPP,PAST_PF_OPP,PAST_FG3_PCT_OPP,TEAM_ELO,OPP_TEAM_ELO
0021900099,ATL,SAS,8,1,"NOV 05, 2019",0.4,0.4,103.4,-1.0,44.4,24.0,9.0,5.2,17.6,22.0,0.2952,0.667,0.6,111.4,2.0,50.2,23.0,6.4,5.4,14.8,20.6,0.3238,1490.8232346329187,1517.8013997335077
0021900101,OKC,ORL,8,1,"NOV 05, 2019",0.333,0.4,106.2,-2.0,50.0,19.0,7.6,5.4,16.8,22.4,0.322,0.333,0.2,93.4,-2.0,46.4,20.8,7.6,5.8,12.8,18.6,0.275,1481.1953259785078,1480.4875741559938
0021900111,LAC,MIL,-5,0,"NOV 06, 2019",0.714,0.6,107.4,3.0,44.4,18.6,7.6,4.6,14.4,25.2,0.2934,0.714,0.8,121.2,3.0,52.2,25.6,7.0,5.6,13.6,19.4,0.36419999999999997,1529.1330552476416,1530.7750224402228
0021900105,ATL,CHI,-20,0,"NOV 06, 2019",0.5,0.4,101.6,0.0,45.6,23.0,9.0,5.8,18.6,23.0,0.2976,0.25,0.2,105.6,-4.0,39.2,24.4,7.4,3.4,13.2,21.2,0.3528,1501.598171792251,1462.6067210391104
0021900103,DET,NYK,20,1,"NOV 06, 2019",0.375,0.4,105.4,-2.0,44.0,22.8,6.0,5.6,16.6,18.4,0.39859999999999995,0.143,0.2,95.4,-5.0,50.2,18.6,5.2,5.8,15.4,21.2,0.28419999999999995,1479.46773717881,1452.8546195836336
0021900104,IND,WAS,15,1,"NOV 06, 2019",0.429,0.6,108.4,-1.0,47.2,24.8,7.8,6.6,12.6,24.8,0.32039999999999996,0.333,0.4,120.2,-2.0,41.6,26.0,7.6,5.8,14.8,20.8,0.38280000000000003,1491.0169694669155,1482.4794343950161
0021900110,UTA,PHI,2,1,"NOV 06, 2019",0.571,0.6,102.8,1.0,40.2,20.8,8.4,4.4,17.8,22.8,0.3966,0.833,0.8,115.4,4.0,45.4,26.6,12.4,6.0,19.2,26.8,0.35819999999999996,1506.8128776863484,1538.0345619791904
0021900108,MEM,MIN,16,1,"NOV 06, 2019",0.167,0.2,106.4,-4.0,49.6,24.4,9.8,6.8,17.0,24.2,0.2832,0.667,0.6,113.8,2.0,45.2,23.8,11.4,5.4,17.6,21.0,0.3258,1462.7423003214933,1518.629944894284
0021900106,TOR,SAC,4,1,"NOV 06, 2019",0.667,0.6,109.6,2.0,46.6,24.4,7.4,5.6,17.6,23.4,0.40219999999999995,0.286,0.4,100.2,-3.0,41.2,21.4,7.4,4.8,14.8,22.2,0.3116,1518.075717072431,1474.617068231416
0021900107,HOU,GSW,17,1,"NOV 06, 2019",0.571,0.6,119.6,1.0,42.6,23.0,8.2,5.0,15.8,22.8,0.307,0.286,0.4,113.6,-3.0,46.0,27.4,5.8,3.8,15.0,21.0,0.37120000000000003,1507.6239146214564,1472.8232823892122
0021900109,DAL,ORL,1,1,"NOV 06, 2019",0.667,0.6,118.4,2.0,49.8,27.2,6.2,4.4,13.0,19.4,0.3676,0.286,0.2,92.4,-3.0,47.8,20.8,7.0,6.0,13.6,20.4,0.26999999999999996,1518.8658011764683,1470.5079448627673
0021900113,SAS,OKC,9,1,"NOV 07, 2019",0.571,0.4,106.6,1.0,47.8,20.8,7.0,5.6,16.0,20.2,0.3008,0.429,0.6,109.6,-1.0,47.8,20.4,8.0,5.2,15.0,23.4,0.35140000000000005,1507.0264625741754,1491.1749552717342
0021900112,CHA,BOS,-21,0,"NOV 07, 2019",0.571,0.6,106.0,1.0,42.8,22.6,6.6,3.0,16.0,18.4,0.32799999999999996,0.833,1.0,113.8,4.0,47.2,23.0,8.0,7.4,11.6,21.0,0.36940000000000006,1509.534279083847,1537.1979497320997
0021900115,LAC,POR,6,1,"NOV 07, 2019",0.625,0.6,107.8,2.0,47.0,18.8,6.8,4.4,15.8,24.4,0.30839999999999995,0.429,0.4,115.8,-1.0,45.2,17.6,6.2,6.0,13.4,26.2,0.4164,1519.1803145105616,1489.9573770995326
0021900114,PHX,MIA,-16,0,"NOV 07, 2019",0.714,0.8,114.8,3.0,41.2,27.6,8.6,3.4,16.8,26.2,0.39980000000000004,0.714,0.6,109.0,3.0,44.2,26.8,11.2,7.2,17.6,21.0,0.3926,1530.2202692370533,1528.1585340712338
0021900120,MIN,GSW,6,1,"NOV 08, 2019",0.571,0.4,113.8,1.0,42.0,23.6,11.0,5.6,16.8,21.2,0.3338,0.25,0.2,109.2,-4.0,44.0,24.4,5.6,3.6,13.4,19.0,0.37,1507.0351011198143,1463.8215887031497
0021900123,DEN,PHI,3,1,"NOV 08, 2019",0.714,0.6,102.8,3.0,45.4,23.4,7.4,3.0,13.2,20.2,0.32060000000000005,0.714,0.6,112.8,3.0,46.2,24.6,11.4,6.0,17.6,25.6,0.3458,1526.5828268329012,1527.1383408192428
0021900119,ATL,SAC,-12,0,"NOV 08, 2019",0.429,0.2,99.6,-1.0,43.4,22.2,9.4,4.6,19.8,23.0,0.27759999999999996,0.25,0.4,108.0,-4.0,43.6,22.8,8.0,5.6,14.2,23.0,0.34880000000000005,1490.4805955630297,1465.8614257061386
0021900118,WAS,CLE,-13,0,"NOV 08, 2019",0.286,0.2,122.0,-3.0,41.8,26.6,6.4,5.2,15.0,21.8,0.3942,0.286,0.2,109.6,-3.0,44.8,22.0,5.2,4.2,12.4,19.2,0.3676,1472.7251149593892,1471.1340608708747
0021900117,ORL,MEM,32,1,"NOV 08, 2019",0.25,0.2,94.6,-4.0,47.2,21.4,8.0,6.8,14.0,22.4,0.25839999999999996,0.286,0.4,113.4,-3.0,48.2,26.4,9.0,6.2,16.8,24.4,0.3186,1461.8908770824444,1474.3371440959631
0021900126,LAL,MIA,15,1,"NOV 08, 2019",0.857,1.0,116.0,5.0,47.4,25.2,9.0,8.6,15.0,20.4,0.2976,0.75,0.8,112.0,4.0,44.2,26.2,11.6,6.4,16.0,22.0,0.4164,1547.936269931841,1538.2178748829215
0021900124,UTA,MIL,3,1,"NOV 08, 2019",0.625,0.6,101.4,2.0,41.6,19.4,9.0,5.0,16.2,22.6,0.3722,0.75,0.8,121.2,4.0,53.0,23.4,6.6,6.4,14.2,22.0,0.3482,1517.709098846296,1540.7277631773027
0021900121,NOP,TOR,-18,0,"NOV 08, 2019",0.143,0.2,119.4,-5.0,43.0,27.2,10.4,4.6,16.8,24.4,0.37679999999999997,0.714,0.8,113.2,3.0,44.8,25.6,9.0,5.2,15.8,21.8,0.39879999999999993,1453.1773084231022,1526.8313595977083
0021900122,DAL,NYK,-4,0,"NOV 08, 2019",0.714,0.6,115.2,3.0,48.6,26.6,5.4,3.2,14.2,20.2,0.3686,0.125,0.2,96.8,-6.0,45.2,20.4,5.6,5.8,13.4,20.0,0.3204,1527.4828689567912,1443.6191120814874
0021900125,POR,BKN,-4,0,"NOV 08, 2019",0.375,0.2,111.8,-2.0,45.8,18.6,6.4,6.0,12.8,25.6,0.391,0.429,0.4,121.6,-1.0,51.0,26.2,7.4,4.8,18.6,20.8,0.3906,1480.7965029687955,1489.2345624929367
0021900116,IND,DET,6,1,"NOV 08, 2019",0.5,0.8,113.8,0.0,47.8,27.0,7.2,6.4,13.8,26.2,0.3432,0.444,0.4,110.6,-1.0,43.0,26.0,7.0,5.2,15.8,18.2,0.3902,1500.7712889025424,1488.7032446809562
0021900128,CHA,NOP,-5,0,"NOV 09, 2019",0.5,0.6,103.2,0.0,43.6,23.0,6.6,4.0,17.2,18.2,0.3096,0.125,0.2,115.6,-6.0,45.2,26.0,10.0,5.4,17.0,23.0,0.3536,1500.3288251685372,1445.2660456543067
0021900130,MEM,DAL,-16,0,"NOV 09, 2019",0.25,0.2,103.8,-4.0,45.6,24.4,7.8,5.2,18.0,23.0,0.3096,0.625,0.6,111.8,2.0,48.8,24.8,4.8,3.8,14.6,20.0,0.3802,1463.979064896603,1515.1148876778693
0021900127,SAS,BOS,-20,0,"NOV 09, 2019",0.625,0.4,108.2,2.0,47.2,22.2,7.0,4.4,15.0,20.6,0.32720000000000005,0.857,1.0,113.0,5.0,46.4,24.6,8.6,6.8,12.2,20.8,0.36160000000000003,1516.5705358240002,1546.4034036474095
0021900129,CHI,HOU,-23,0,"NOV 09, 2019",0.333,0.4,108.6,-3.0,40.2,25.8,8.4,4.2,14.8,22.8,0.38020000000000004,0.625,0.6,122.2,2.0,44.6,25.0,8.4,5.6,15.4,22.0,0.35500000000000004,1473.7242972683316,1516.6256083075189
0021900131,OKC,GSW,6,1,"NOV 09, 2019",0.375,0.4,108.0,-2.0,44.0,20.8,7.8,4.6,13.0,21.0,0.35280000000000006,0.222,0.2,111.0,-5.0,45.2,23.2,6.4,4.2,13.8,19.8,0.37,1481.6308820219094,1455.0589992262592
0021900136,NYK,CLE,-21,0,"NOV 10, 2019",0.222,0.2,97.0,-5.0,43.8,20.4,6.8,5.2,12.4,20.2,0.3584,0.375,0.4,109.8,-2.0,44.8,21.8,6.8,4.6,12.6,18.2,0.3504,1455.9870933604093,1481.1798547685885
0021900133,ORL,IND,-7,0,"NOV 10, 2019",0.333,0.2,99.2,-3.0,48.2,21.4,9.0,7.6,14.4,22.4,0.2334,0.556,0.8,112.6,1.0,48.4,26.6,6.6,7.6,14.4,24.6,0.312,1472.2489562818046,1510.424082291473
0021900135,OKC,MIL,-2,0,"NOV 10, 2019",0.444,0.6,108.4,-1.0,42.0,22.4,7.8,5.0,14.0,19.0,0.372,0.667,0.8,120.2,3.0,54.8,22.0,7.6,6.4,13.6,23.0,0.3416,1490.867569431259,1530.0662004462333
0021900137,PHX,BKN,26,1,"NOV 10, 2019",0.625,0.6,110.4,2.0,39.4,25.6,7.6,3.4,16.4,23.6,0.3896,0.5,0.6,118.8,0.0,50.6,24.2,7.4,5.6,17.0,21.4,0.4104,1520.1609284253657,1498.9917433568717
0021900139,LAL,TOR,-9,0,"NOV 10, 2019",0.875,1.0,111.0,6.0,47.6,25.2,8.8,8.0,16.0,20.8,0.2766,0.75,0.8,116.0,4.0,43.6,25.6,9.0,3.4,14.8,21.6,0.41580000000000006,1557.6566249668085,1534.7426223665038
0021900132,MIN,DEN,-2,0,"NOV 10, 2019",0.625,0.4,115.6,2.0,44.6,22.8,10.6,7.4,17.2,22.4,0.32599999999999996,0.75,0.6,102.6,4.0,42.8,25.2,7.8,4.2,13.2,19.8,0.3468,1515.7976905967048,1536.5988157970748
0021900134,PHI,CHA,8,1,"NOV 10, 2019",0.625,0.4,111.2,2.0,46.2,25.8,10.6,5.4,16.8,23.6,0.3922,0.444,0.6,106.0,-1.0,44.4,23.6,7.6,3.8,17.2,19.0,0.3064,1517.1223518550692,1488.757127767556
0021900138,POR,ATL,11,1,"NOV 10, 2019",0.333,0.2,112.8,-3.0,45.6,17.0,6.2,6.2,12.8,25.0,0.40380000000000005,0.375,0.2,100.8,-2.0,41.2,22.2,8.6,5.2,18.0,21.8,0.2752,1471.0393221048605,1479.77318249342
0021900144,GSW,UTA,-14,0,"NOV 11, 2019",0.2,0.2,110.6,-6.0,44.2,22.6,7.4,5.0,14.6,19.0,0.3408,0.667,0.6,102.8,3.0,43.0,18.6,8.0,4.2,15.6,22.8,0.391,1445.8223118169096,1528.3706615773654
0021900143,SAS,MEM,-4,0,"NOV 11, 2019",0.556,0.4,111.8,1.0,48.8,24.0,6.0,5.0,14.2,19.4,0.354,0.222,0.2,110.0,-5.0,44.2,26.6,7.8,5.8,16.8,22.0,0.335,1507.4270907044474,1455.4403359610892
0021900142,NOP,HOU,-6,0,"NOV 11, 2019",0.222,0.4,114.0,-5.0,46.0,23.8,10.0,5.2,19.2,24.6,0.37459999999999993,0.667,0.6,113.8,3.0,46.8,21.8,8.8,6.0,17.2,21.4,0.3562,1456.8377430552878,1525.397047053572
0021900145,LAC,TOR,10,1,"NOV 11, 2019",0.667,0.6,107.0,3.0,49.6,18.2,5.8,5.2,15.0,22.4,0.2704,0.778,0.8,117.8,5.0,41.8,27.0,8.4,4.6,14.2,21.0,0.4311999999999999,1528.3411886412987,1545.4011858153872
0021900141,BOS,DAL,10,1,"NOV 11, 2019",0.875,1.0,116.4,6.0,45.8,25.4,8.0,7.2,11.4,20.6,0.364,0.667,0.6,117.6,3.0,49.8,24.4,5.2,3.8,15.8,20.0,0.39580000000000004,1555.5468487669623,1523.653616613383
0021900140,DET,MIN,-6,0,"NOV 11, 2019",0.4,0.4,109.2,-2.0,42.6,25.4,7.2,5.8,14.8,20.4,0.3756,0.556,0.4,116.2,1.0,48.4,24.8,9.8,8.2,15.4,22.8,0.2954,1479.0504512920256,1506.395680784624
0021900152,UTA,BKN,5,1,"NOV 12, 2019",0.7,0.6,105.2,4.0,44.4,20.0,6.2,3.8,15.2,22.4,0.39080000000000004,0.444,0.6,119.6,-1.0,48.4,25.4,7.0,5.0,16.6,22.4,0.3928,1536.0384496930326,1489.6002886048168
0021900150,DEN,ATL,-4,0,"NOV 12, 2019",0.778,0.8,101.4,5.0,44.2,25.6,7.8,4.8,15.2,21.0,0.3566,0.333,0.2,104.0,-3.0,44.2,20.8,8.0,5.4,17.2,21.2,0.27240000000000003,1546.0008256091558,1469.521854721903
0021900148,MIA,DET,9,1,"NOV 12, 2019",0.667,0.6,105.6,3.0,41.8,26.0,11.2,5.6,13.2,20.0,0.3668,0.364,0.4,110.8,-3.0,41.0,26.2,6.8,5.2,15.0,20.6,0.43420000000000003,1528.497519847954,1469.8358891046928
0021900147,PHI,CLE,1,1,"NOV 12, 2019",0.667,0.4,110.6,3.0,44.8,26.8,9.6,5.2,16.4,21.4,0.3916,0.444,0.4,108.0,-1.0,44.4,20.8,8.4,3.6,12.0,17.8,0.3242,1526.3077441600262,1490.4560169581716
0021900149,CHI,NYK,18,1,"NOV 12, 2019",0.3,0.4,105.2,-4.0,43.0,25.0,10.0,4.2,16.6,22.4,0.33340000000000003,0.2,0.2,97.8,-6.0,45.4,20.4,8.8,4.8,14.4,22.4,0.3712,1464.9528585222786,1446.7109311708261
0021900151,PHX,LAL,-8,0,"NOV 12, 2019",0.667,0.8,119.0,3.0,39.8,28.4,7.8,4.2,14.6,20.8,0.40359999999999996,0.778,0.8,107.8,5.0,47.0,26.4,8.2,7.8,14.8,21.0,0.2894,1529.5523831774206,1546.9980615179252
0021900153,SAC,POR,8,1,"NOV 12, 2019",0.333,0.6,113.4,-3.0,41.2,23.2,8.2,5.4,14.6,22.6,0.40020000000000006,0.4,0.2,117.2,-2.0,48.0,17.0,6.4,6.4,12.8,23.4,0.37320000000000003,1476.5688387757482,1481.2906498763775
0021900146,IND,OKC,26,1,"NOV 12, 2019",0.6,0.8,114.0,2.0,45.4,28.8,6.2,6.2,13.6,22.4,0.36500000000000005,0.4,0.6,112.4,-2.0,38.0,25.6,8.4,5.4,13.4,18.8,0.4234,1519.3297143724717,1481.991033916589
0021900154,CHA,MEM,-2,0,"NOV 13, 2019",0.4,0.4,103.6,-2.0,41.4,22.0,7.8,3.4,15.8,19.4,0.2912,0.3,0.4,111.6,-4.0,44.4,27.8,7.4,5.2,15.0,21.4,0.34940000000000004,1479.571735462599,1466.9255672167383
0021900156,BOS,WAS,7,1,"NOV 13, 2019",0.889,1.0,116.4,7.0,46.0,25.4,8.0,7.4,11.4,22.0,0.36679999999999996,0.25,0.2,117.6,-4.0,43.0,25.8,6.8,4.6,16.2,23.6,0.3452,1564.6314575010363,1462.6793210616754
0021900160,POR,TOR,-8,0,"NOV 13, 2019",0.364,0.2,111.4,-3.0,48.8,15.8,5.8,6.6,12.6,23.0,0.31479999999999997,0.7,0.6,110.4,4.0,42.6,26.0,7.8,5.8,14.4,21.4,0.4084,1471.1547535948357,1534.910553877798
0021900159,LAL,GSW,26,1,"NOV 13, 2019",0.8,0.8,108.6,6.0,47.6,29.4,6.8,7.2,14.4,21.0,0.31320000000000003,0.182,0.2,114.8,-7.0,45.0,22.6,8.0,4.4,13.0,19.4,0.3412,1556.4963561134882,1438.1545237012424
0021900158,MIN,SAS,15,1,"NOV 13, 2019",0.6,0.4,114.0,2.0,48.0,23.2,9.4,7.4,14.4,22.8,0.2964,0.5,0.2,108.2,0.0,46.8,25.2,6.0,5.4,14.6,19.0,0.3598,1515.6102429719567,1495.9418594487984
0021900155,ORL,PHI,15,1,"NOV 13, 2019",0.3,0.2,101.4,-4.0,47.6,22.6,8.4,9.2,13.2,21.2,0.252,0.7,0.4,104.4,4.0,44.8,24.4,9.0,5.2,17.0,20.8,0.36719999999999997,1463.343324200806,1535.2794955409586
0021900157,HOU,LAC,9,1,"NOV 13, 2019",0.7,0.8,115.0,4.0,48.2,20.8,8.0,6.4,18.2,21.6,0.3648,0.7,0.8,107.4,4.0,55.6,19.4,7.0,5.8,15.0,22.2,0.2452,1533.4489716005714,1538.8318205788878
0021900166,DEN,BKN,8,1,"NOV 14, 2019",0.7,0.8,104.2,4.0,45.2,27.0,8.2,5.2,13.0,21.0,0.3564,0.4,0.4,117.8,-2.0,46.0,24.0,6.4,5.2,15.8,24.0,0.33340000000000003,1533.8344615097215,1480.9289833822943
0021900162,NYK,DAL,3,1,"NOV 14, 2019",0.182,0.2,97.8,-7.0,42.8,21.4,9.4,4.2,15.4,23.4,0.36019999999999996,0.6,0.6,116.8,2.0,46.8,24.2,4.6,4.6,12.6,21.0,0.3704,1437.2354941096344,1514.569007879309
0021900161,CLE,MIA,-11,0,"NOV 14, 2019",0.4,0.4,108.4,-2.0,44.4,19.4,8.6,3.4,11.4,16.2,0.30300000000000005,0.7,0.6,107.8,4.0,42.0,27.0,10.0,4.0,14.4,22.4,0.37879999999999997,1481.4842655772393,1536.8249657331805
0021900164,NOP,LAC,5,1,"NOV 14, 2019",0.2,0.2,112.8,-6.0,47.8,23.0,10.2,5.0,19.4,25.0,0.3458,0.636,0.6,105.4,3.0,56.8,19.6,5.8,6.2,15.4,21.8,0.26739999999999997,1448.7858185082882,1528.6769021263165
0021900165,PHX,ATL,16,1,"NOV 14, 2019",0.6,0.6,117.8,2.0,38.6,28.2,6.0,4.2,13.6,20.8,0.40440000000000004,0.4,0.4,109.6,-2.0,43.2,22.8,7.2,5.4,16.8,22.4,0.3194,1520.0540885818575,1481.6882188213374
0021900163,MIL,CHI,9,1,"NOV 14, 2019",0.7,0.8,119.8,4.0,52.8,22.6,7.2,6.4,15.4,23.4,0.3478,0.364,0.4,106.8,-3.0,43.8,23.6,10.6,4.4,17.0,23.8,0.3382,1538.9427359609033,1474.4282955834703
0021900173,GSW,BOS,-5,0,"NOV 15, 2019",0.167,0.0,108.2,-8.0,42.2,22.8,8.8,5.0,14.4,18.8,0.3156,0.9,1.0,123.6,8.0,46.0,27.6,7.6,7.6,10.8,24.0,0.39080000000000004,1431.4347885608695,1571.778461565766
0021900168,ORL,SAS,2,1,"NOV 15, 2019",0.364,0.4,106.4,-3.0,47.8,23.6,8.0,8.2,12.8,20.6,0.2732,0.455,0.2,111.8,-1.0,46.2,25.4,4.6,5.4,13.4,20.0,0.34700000000000003,1475.3847255531844,1486.50735707631
0021900174,LAL,SAC,2,1,"NOV 15, 2019",0.818,0.8,112.0,7.0,48.6,31.4,6.8,6.4,14.6,20.2,0.3532,0.4,0.8,112.6,-2.0,42.6,22.8,7.8,5.4,14.4,23.8,0.4082,1563.2160912538611,1486.70473505729
0021900171,MIN,WAS,-21,0,"NOV 15, 2019",0.636,0.6,118.6,3.0,48.6,24.2,9.2,7.4,13.4,23.2,0.3008,0.222,0.2,112.6,-5.0,42.2,25.2,6.6,4.6,14.0,22.8,0.30979999999999996,1525.0447453444451,1455.5323169969456
0021900170,MEM,UTA,1,1,"NOV 15, 2019",0.364,0.6,115.4,-3.0,43.2,30.4,6.6,4.8,16.8,21.4,0.4226,0.727,0.8,108.8,5.0,46.4,19.6,5.2,3.6,14.0,22.4,0.3584,1477.289392539718,1544.709754915555
0021900172,OKC,PHI,8,1,"NOV 15, 2019",0.364,0.4,106.4,-3.0,37.2,25.4,8.6,4.0,14.0,18.0,0.39039999999999997,0.636,0.4,102.0,3.0,46.6,25.2,7.8,5.8,16.0,20.4,0.331,1473.0616091048287,1523.2380941885801
0021900167,CHA,DET,3,1,"NOV 15, 2019",0.364,0.2,108.4,-3.0,38.6,23.8,8.2,4.2,16.4,18.8,0.3456,0.333,0.2,109.8,-4.0,39.2,27.4,7.0,5.6,16.6,22.6,0.44820000000000004,1469.2079101396193,1461.5084432194662
0021900169,HOU,IND,9,1,"NOV 15, 2019",0.727,1.0,115.4,5.0,51.2,19.4,8.2,6.6,15.8,20.2,0.37300000000000005,0.636,0.8,114.6,3.0,45.6,27.4,6.2,5.0,13.2,21.6,0.3642,1543.6038900531428,1528.259139184232
0021900178,MIA,NOP,15,1,"NOV 16, 2019",0.727,0.6,103.6,5.0,41.0,25.6,9.2,4.0,15.0,22.4,0.371,0.273,0.4,118.4,-5.0,46.8,23.2,11.0,5.0,19.0,25.0,0.3828,1545.245467714332,1461.0455803393427
0021900179,MIN,HOU,-20,0,"NOV 16, 2019",0.583,0.6,117.6,2.0,50.0,23.6,8.6,7.0,15.2,22.8,0.28900000000000003,0.75,1.0,116.2,6.0,49.8,17.8,9.2,6.2,13.8,20.6,0.3658,1513.0702920169454,1553.1625195642362
0021900176,IND,MIL,-19,0,"NOV 16, 2019",0.583,0.8,111.0,2.0,45.4,26.8,5.6,4.0,12.8,19.8,0.33260000000000006,0.727,0.8,121.6,5.0,54.2,21.4,8.2,5.8,17.6,23.4,0.31579999999999997,1518.7005096731386,1547.1069123958537
0021900175,CHI,BKN,-6,0,"NOV 16, 2019",0.333,0.4,110.8,-4.0,44.4,23.2,11.8,4.2,17.4,25.4,0.36,0.364,0.4,114.6,-3.0,46.6,23.0,6.2,4.8,14.4,22.0,0.313,1466.26411914852,1472.4400641012594
0021900177,NYK,CHA,-1,0,"NOV 16, 2019",0.25,0.4,100.6,-6.0,45.8,21.8,9.4,3.6,15.8,24.2,0.3952,0.417,0.2,105.8,-2.0,39.4,23.8,8.8,4.0,15.8,18.8,0.3552,1449.4252870894134,1478.9863379381045
0021900181,SAS,POR,-5,0,"NOV 16, 2019",0.417,0.2,113.6,-2.0,46.2,26.4,4.4,5.4,12.6,21.6,0.3986,0.333,0.2,109.0,-4.0,48.6,17.4,5.4,6.8,13.8,21.6,0.3206,1476.1873313272806,1462.9694692226992
0021900182,LAC,ATL,49,1,"NOV 16, 2019",0.583,0.4,109.8,2.0,53.4,22.2,5.6,6.2,16.8,21.2,0.31520000000000004,0.364,0.2,110.4,-3.0,43.4,23.4,8.4,5.4,17.6,24.6,0.2976,1516.417140295262,1472.7880107093256
0021900180,DAL,TOR,8,1,"NOV 16, 2019",0.545,0.4,111.2,1.0,45.4,21.6,5.2,4.8,12.2,20.0,0.31720000000000004,0.727,0.8,112.2,5.0,44.2,25.2,7.6,6.4,14.2,21.0,0.41259999999999997,1502.37921489953,1543.0958382499346
0021900186,MEM,DEN,-17,0,"NOV 17, 2019",0.417,0.6,109.4,-2.0,42.6,28.6,7.0,5.2,15.6,21.6,0.37539999999999996,0.727,0.8,106.2,5.0,49.4,29.2,7.4,5.2,11.8,21.0,0.3528,1489.205910630537,1542.3233807907563
0021900183,CLE,PHI,-19,0,"NOV 17, 2019",0.364,0.4,105.6,-3.0,44.4,18.2,9.6,3.0,13.2,16.6,0.278,0.583,0.4,105.0,2.0,46.8,26.0,7.2,5.2,16.0,22.8,0.35459999999999997,1473.0637635960877,1511.8038563196396
0021900187,NOP,GSW,8,1,"NOV 17, 2019",0.25,0.4,112.2,-6.0,45.2,24.2,9.8,4.4,18.4,23.0,0.393,0.154,0.0,105.8,-9.0,43.0,21.8,9.0,5.6,16.2,20.2,0.2726,1453.422691649243,1425.2679531083759
0021900185,ORL,WAS,4,1,"NOV 17, 2019",0.417,0.6,109.8,-2.0,46.8,25.0,8.2,7.6,12.0,18.4,0.3288,0.3,0.4,118.2,-4.0,44.6,28.6,6.4,4.8,13.2,23.6,0.3126,1485.7047513022137,1467.5067703244454
0021900188,LAL,ATL,21,1,"NOV 17, 2019",0.833,0.8,108.2,8.0,47.0,30.6,7.0,5.6,14.2,20.2,0.346,0.333,0.2,112.0,-4.0,42.8,23.6,9.2,6.8,16.6,24.8,0.3076,1571.0488387940663,1464.0371987403753
0021900184,SAC,BOS,1,1,"NOV 17, 2019",0.364,0.6,111.6,-3.0,43.6,24.6,7.6,4.8,14.6,23.6,0.43499999999999994,0.909,1.0,120.8,9.0,46.4,27.6,9.2,6.2,10.8,24.2,0.3896,1478.8719875170848,1577.9452970182597
0021900196,UTA,MIN,-10,0,"NOV 18, 2019",0.667,0.8,111.2,4.0,48.0,19.8,5.4,3.6,14.0,19.6,0.3468,0.538,0.4,113.6,1.0,47.4,24.2,8.0,6.0,15.2,22.2,0.3022,1532.7932368247361,1504.2191442581961
0021900197,LAC,OKC,2,1,"NOV 18, 2019",0.615,0.6,115.0,3.0,53.2,24.0,6.8,8.0,16.8,21.2,0.3344,0.417,0.4,111.4,-2.0,36.8,25.6,8.2,3.6,14.8,18.0,0.40099999999999997,1525.1679522642123,1484.495846973769
0021900190,BKN,IND,-29,0,"NOV 18, 2019",0.417,0.4,111.0,-2.0,45.6,22.6,5.6,6.0,12.8,24.4,0.28159999999999996,0.538,0.6,103.4,1.0,46.6,23.6,5.6,4.8,12.8,16.8,0.32320000000000004,1482.2623248366992,1509.516294708277
0021900192,CHI,MIL,-14,0,"NOV 18, 2019",0.308,0.4,110.6,-5.0,47.2,21.8,11.2,3.8,18.0,27.2,0.3186,0.75,0.8,115.2,6.0,53.8,21.2,7.8,6.2,17.0,22.0,0.3004,1456.4418584130801,1556.2911273607153
0021900195,PHX,BOS,-14,0,"NOV 18, 2019",0.636,0.6,120.6,3.0,40.0,29.4,5.4,4.2,14.2,21.6,0.399,0.833,0.8,119.0,8.0,45.2,27.0,8.0,5.8,11.2,23.2,0.3956,1528.9542966938693,1565.1685945888248
0021900194,DAL,SAS,7,1,"NOV 18, 2019",0.583,0.4,111.8,2.0,47.8,22.4,5.8,5.4,11.2,18.4,0.29240000000000005,0.385,0.0,112.6,-3.0,45.4,25.0,5.0,6.2,12.0,20.8,0.3642,1513.5457978171123,1465.807074111749
0021900191,TOR,CHA,36,1,"NOV 18, 2019",0.667,0.6,107.8,4.0,45.2,23.8,7.0,6.0,14.2,21.0,0.399,0.462,0.4,109.0,-1.0,38.0,24.0,8.4,2.8,13.8,18.6,0.3872,1531.9292553323523,1488.1375496978599
0021900189,NYK,CLE,18,1,"NOV 18, 2019",0.231,0.4,100.6,-7.0,49.4,21.4,8.6,3.0,15.4,24.4,0.36719999999999997,0.333,0.4,102.0,-4.0,44.2,16.6,10.8,2.8,14.2,17.2,0.2472,1440.274075329658,1464.174194942505
0021900193,HOU,POR,24,1,"NOV 18, 2019",0.769,1.0,115.4,7.0,48.2,14.6,9.2,5.0,13.8,20.2,0.35,0.385,0.4,113.0,-3.0,48.0,18.0,4.4,6.8,13.6,20.2,0.33080000000000004,1562.0136673229854,1473.3497264382308
0021900200,SAC,PHX,4,1,"NOV 19, 2019",0.417,0.6,109.0,-2.0,42.6,24.0,7.8,5.2,14.2,22.6,0.438,0.583,0.4,114.8,2.0,41.0,29.0,5.6,4.4,14.2,20.2,0.376,1491.6486899465197,1519.9928694894281
